Date,Start,End,Venue,Address,Category,Description,URL,,,
11/6/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/16/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/23/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/30/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/7/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/14/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/21/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/25/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/4/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/11/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/15/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/25/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/1/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/5/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/15/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/22/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/26/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/6/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/13/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/20/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/27/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/3/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/10/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/17/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/24/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/1/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/5/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/15/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/22/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/26/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/5/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/12/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/16/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/26/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/2/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/6/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/16/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/23/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/30/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/7/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/14/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/21/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/25/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/4/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/11/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/15/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/25/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/2/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/6/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/16/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/23/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/30/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/6/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/13/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/20/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/28/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/3/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/10/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/17/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/24/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/1/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/5/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/15/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/22/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/26/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/5/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/12/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/16/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/26/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/3/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/10/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/17/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/24/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/31/2025,3:00 PM,7:00 PM & 9:00 PM,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,Drinks,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/1/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,
5/5/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/15/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/22/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/26/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/5/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/12/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/16/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
6/26/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/3/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/10/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/17/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/24/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
10/31/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/7/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/14/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/21/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
11/25/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/5/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/12/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/16/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
12/26/2025,,,Chili's Grill & Bar,"3585 W Shaw Ave, Fresno, CA 93711, United States",Happy Hour,All Day Bar Only,https://www.chilis.com/locations/us/california/fresno/w-fresno,,,08/27/2025
5/2/2025,3:00 PM,6:00 PM,Dog House Grill,"2789 E Shaw Ave, Fresno, CA 93710, United States",Happy Hour,½ Off Spicy Wings $2 Coors & Bud Light Drafts,https://www.firestonegrill.com/fresno-menu/,,,08/27/2025
5/6/2025,3:00 PM,6:00 PM,Dog House Grill,"2789 E Shaw Ave, Fresno, CA 93710, United States",Happy Hour,½ Off Spicy Wings $2 Coors & Bud Light Drafts,https://www.firestonegrill.com/fresno-menu/,,,08/27/2025
5/16/2025,3:00 PM,6:00 PM,Dog House Grill,"2789 E Shaw Ave, Fresno, CA 93710, United States",Happy Hour,½ Off Spicy Wings $2 Coors & Bud Light Drafts,https://www.firestonegrill.com/fresno-menu/,,,08/27/2025
5/23/2025,3:00 PM,6:00 PM,Dog House Grill,"2789 E Shaw Ave, Fresno, CA 93710, United States",Happy Hour,½ Off Spicy Wings $2 Coors & Bud Light Drafts,https://www.firestonegrill.com/fresno-menu/,,,08/27/2025
5/30/2025,3:00 PM,6:00 PM,Dog House Grill,"2789 E Shaw Ave, Fresno, CA 93710, United States",Happy Hour,½ Off Spicy Wings $2 Coors & Bud Light Drafts,https://www.firestonegrill.com/fresno-menu/,,,08/27/2025
6/6/2025,3:00 PM,6:00 PM,Dog House Grill,"2789 E Shaw Ave, Fresno, CA 93710, United States",Happy Hour,½ Off Spicy Wings $2 Coors & Bud Light Drafts,https://www.firestonegrill.com/fresno-menu/,,,08/27/2025
6/13/2025,3:00 PM,6:00 PM,Dog House Grill,"2789 E Shaw Ave, Fresno, CA 93710, United States",Happy Hour,½ Off Spicy Wings $2 Coors & Bud Light Drafts,https://www.firestonegrill.com/fresno-menu/,,,08/27/2025
6/20/2025,3:00 PM,6:00 PM,Dog House Grill,"2789 E Shaw Ave, Fresno, CA 93710, United States",Happy Hour,½ Off Spicy Wings $2 Coors & Bud Light Drafts,https://www.firestonegrill.com/fresno-menu/,,,08/27/2025
